,APR,DOM,EVA,MEJ,MET,PRA,REC,RET,ASE,GÉNERO ALUMNO,PROM ACUMULADO EN PROFESIONAL,Género del profesor,Tipo Comentario,Comentarios,AVG,Lemm
843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,89.243,1.0,0," No explica del todo bien, muchas veces sus explicaciones son distantes a como las manejan los libros. En su clase se la pasa filosofando por 1 hora entera.",0.0,"['no', 'explicar', 'bien', 'mucho', 'vez', 'explicación', 'distante', 'manejar', 'libro', 'clase', 'pasar', 'filosofando', '1', 'hora', 'entero']"
844,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,87.739,1.0,1,buen maestro ,0.0,"['buen', 'maestro']"
845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,79.766,1.0,2,"MUY BUENA DINAMICA, UTILIZAMOS LEGOS PARA SIMULAR LINEAS DE PRODUCCION Y CADENAS CRITICAS NADA",1.0,"['buen', 'dinamica', 'utilizar', 'lego', 'simular', 'linea', 'produccion', 'cadena', 'critico']"
846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,83.47,1.0,1,Sus clases son tranquilas y los proyectos son muy interactivos ,1.0,"['clase', 'tranquilo', 'proyecto', 'interactivo']"
847,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,87.478,1.0,2,Deja buenas enseñanzas y te da otra perspectiva de adm. de proyectos Parece que ya tiene todo su material de hace años y no lo ha modificado para adaptarse,0.0,"['dejar', 'buen', 'enseñanza', 'dar', 'perspectiva', 'adm', 'proyecto', 'parecer', 'material', 'hacer', 'año', 'no', 'modificado', 'adaptar', 'él']"
848,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,76.571,1.0,1,"Has a lot of knowledge, teaches in a practical fashion. ",0.0,"['lot', 'of', 'knowledge', 'teache', 'in', 'practical', 'fashion']"
849,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,86.419,1.0,1,"Si clase es entretenida, aprendes los conceptos por aplicaciones ",1.0,"['si', 'clase', 'entretenido', 'aprender', 'concepto', 'aplicación']"
850,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,93.465,1.0,1,"Excelente profesor, enseña con una metodología 100% práctica que se ajusta muy bien al tipo de contenido que implica la materia ",1.0,"['excelente', 'profesor', 'enseñar', 'metodología', '100', 'práctica', 'ajustar', 'bien', 'tipo', 'contenido', 'implicar', 'materia']"
851,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,88.562,1.0,1,Excelente profesor. Sabe mucho sobre la materia y relaciona las actividades de la clase con situaciones de la vida real. ,1.0,"['excelente', 'profesor', 'saber', 'materia', 'relacionar', 'actividad', 'clase', 'situación', 'vida', 'real']"
852,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,87.53,1.0,2,Es buen profesor y se nota el esfuerzo que le pone a sus clases. La carga de trabajo es excesiva.,0.0,"['buen', 'profesor', 'notar', 'esfuerzo', 'poner', 'clase', 'cargar', 'trabajo', 'excesivo']"
853,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,81.4,1.0,1,Muy comprometido con sus alumnos ,1.0,"['comprometido', 'alumno']"
854,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,92.44,1.0,2,muy buena persona Si la recomendaria,1.0,"['buen', 'persona', 'si', 'recomendar']"
855,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,81.392,1.0,0, Es mucho trabajo en todo el semestre,0.0,"['trabajo', 'semestre']"
856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,98.111,1.0,1,Las actividades que hacemos en clase son super interesantes. ,1.0,"['actividad', 'hacer', 'clase', 'super', 'interesante']"
857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95.338,1.0,1,Pones en práctica los temas de la clase mediante una simulación de una línea de producción y considero que es la mejor manera de aprender. ,0.0,"['poner', 'práctica', 'tema', 'clase', 'mediante', 'simulación', 'línea', 'producción', 'considerar', 'mejor', 'manera', 'aprender']"
858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,93.923,1.0,1,"Excelente ánimo y dominio del tema. La clase es especialmente cautivadora por su naturaleza interactiva, y creo que es un ejemplo que otras clases deberían seguir. ",1.0,"['excelente', 'ánimo', 'dominio', 'tema', 'clase', 'especialmente', 'cautivador', 'naturaleza', 'interactivo', 'creer', 'ejemplo', 'clase', 'deber', 'seguir']"
859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,83.49,1.0,1,Otro rollo ,1.0,['rollo']
860,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,97.8,1.0,2,Actividades interesantes La primera hora y media de la clase no hacemos nada,1.0,"['actividad', 'interesante', 'primero', 'hora', 'medio', 'clase', 'no', 'hacer']"
861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,92.452,1.0,1,"Muy buen profe, con muchos ejemplos de su vida que son perfectos para los temas que estamos llevando. De verdad el profesor que te da gusto llevar clase, pues la da con gusto. ",1.0,"['buen', 'profe', 'ejemplo', 'vida', 'perfecto', 'tema', 'llevar', 'verdad', 'profesor', 'dar', 'gusto', 'llevar', 'clase', 'pues', 'dar', 'gusto']"
862,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,81.361,1.0,1,Tiene conocimiento ,1.0,['conocimiento']
863,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,82.5,1.0,1,Excelente clase. Muy interactiva ,1.0,"['excelente', 'clase', 'interactivo']"
864,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,96.809,1.0,2,Profesor con mucho conocimiento Clases tediosas,0.0,"['profesor', 'conocimiento', 'clase', 'tedioso']"
865,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1,89.272,1.0,2,"Sus clases son totalmente practicas y entretenidas, el profesor es tranquilo Es bastante estricto en sus actividades practicas",1.0,"['clase', 'totalmente', 'practico', 'entretenido', 'profesor', 'tranquilo', 'bastante', 'estricto', 'actividad', 'practico']"
866,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,94.311,1.0,1,"Su clase es muy interactiva y práctica, haciendo que el aprendizaje sea más visual y fácil de lograr. ",1.0,"['clase', 'interactivo', 'práctico', 'hacer', 'aprendizaje', 'visual', 'fácil', 'lograr']"
867,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,96.629,1.0,1,Clses muy dinámicas ,1.0,"['clse', 'dinámico']"
868,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,82.933,1.0,1,"Definitivamente de los mejores cursos que he tomado en el TEC, aprendes al hacer sin involucrar tanto memorizar conceptos. Todo se pone en practica. ",1.0,"['definitivamente', 'mejor', 'curso', 'tomado', 'tec', 'aprender', 'hacer', 'involucrar', 'memorizar', 'concepto', 'poner', 'practicar']"
869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,81.533,1.0,1,"Es un profesor que busca cambiar la dinámica de la clase, mediante creando un grupo en todo el salón, desarrollar el trabajo en equipo, mediante la utilización de diferentes materiales didácticos que permiten aplicar varios temas que has ido viendo en el transcurso de la clase ",0.0,"['profesor', 'buscar', 'cambiar', 'dinámico', 'clase', 'mediante', 'crear', 'grupo', 'salón', 'desarrollar', 'trabajo', 'equipo', 'mediante', 'utilización', 'diferente', 'material', 'didáctico', 'permitir', 'aplicar', 'varios', 'tema', 'ir', 'ver', 'transcurso', 'clase']"
870,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,86.666,1.0,2,Su clase es interactiva e interesante. Te ayuda a facilitar el aprendizaje. si lo recomiendo,1.0,"['clase', 'interactivo', 'interesante', 'ayudar', 'facilitar', 'aprendizaje', 'si', 'recomer']"
871,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,94.4,1.0,2,"Te reta a trabajar no solo en equipo, si no con todo el salón. Al final sales con conocimientos sobre la materia y su aplicación. Que tu calificación dependa del trabajo de los demás puede resultar frustrante.",1.0,"['retar', 'trabajar', 'no', 'solo', 'equipo', 'si', 'no', 'salón', 'final', 'sal', 'conocimiento', 'materia', 'aplicación', 'calificación', 'depender', 'trabajo', 'demás', 'poder', 'resultar', 'frustrante']"
872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,88.288,1.0,0," No hice nada en el semestre, perdón y es con respeto total, pero no es una materia por la que pagaría 20,000 pesos, me sentí estafada. Deje de ir a clases a la mitad del semestre. Perdón pero quiero por lo que pago, y no forzosamente quiero mil tareas y proyectos, quiero un profesor que me haga cambiar mi perspectiva, que me rete, que me haga dar más. El profesor debería buscar cursos de como mejorar su clase.",0.0,"['no', 'hacer', 'semestre', 'perdón', 'respeto', 'total', 'no', 'materia', 'pagar', '20000', 'peso', 'sentir', 'estafado', 'dejar', 'ir', 'clase', 'mitad', 'semestre', 'perdón', 'querer', 'pago', 'no', 'forzosamente', 'querer', 'mil', 'tarea', 'proyecto', 'querer', 'profesor', 'hacer', 'cambiar', 'perspectiva', 'rete', 'hacer', 'dar', 'más', 'profesor', 'deber', 'buscar', 'curso', 'mejorar', 'clase']"
873,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,92.538,1.0,0," Es buen profesor, sin embargo particularmente en esta clase, no supo manejar los contenidos del segundo parcial para darnos todos los elementos para realizar un buen proyecto.",0.0,"['buen', 'profesor', 'embargo', 'particularmente', 'clase', 'no', 'saber', 'manejar', 'contenido', 'segundo', 'parcial', 'dar', 'yo', 'elemento', 'realizar', 'buen', 'proyecto']"
874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,93.811,1.0,0," Porque durante el semestre nos dio aproximadamente dos clases, otras tres fueron puras exposiciones de alumnos que en total duraban 1 hora y media en una clase de 3 horas.   Por otro lado, los primeros días de marzo nos explicó el proyecto final y no dijo que no íbamos a volver a tener clase durante el semestre,  y que si teníamos dudas sobre el proyecto que le mandáramos un mail para hacer una asesoría durante el horario de clase .   La verdad me parece increíble que para el status que tiene el Tec y el precio que se paga por materias haya tan malas clases y profesores con tan poco compromiso de investigar o crear contenido para enseñarlo. Entiendo que quiera ser buena onda y que usemos sus clases para planear y hacer el proyecto final, pero para un video de menos de 5 min que por experiencia de otras materias de este tipo lo sacas en dos semanas exagerando me parece una pena que se haya perdido un semestre de aprendizaje.",0.0,"['semestre', 'dar', 'aproximadamente', 'dos', 'clase', 'tres', 'puro', 'exposición', 'alumno', 'total', 'durar', '1', 'hora', 'medio', 'clase', '3', 'hora', 'lado', 'primero', 'día', 'marzo', 'explicar', 'proyecto', 'final', 'no', 'decir', 'no', 'ir', 'volver', 'tener', 'clase', 'semestre', 'si', 'duda', 'proyecto', 'mandár', 'mail', 'hacer', 'asesoría', 'horario', 'clase', 'verdad', 'parecer', 'increíble', 'status', 'tec', 'precio', 'pagar', 'materia', 'tanto', 'malo', 'clase', 'profesor', 'tanto', 'compromiso', 'investigar', 'crear', 'contenido', 'enseñar', 'él', 'entender', 'querer', 'ser', 'buen', 'onda', 'osar', 'clase', 'planear', 'hacer', 'proyecto', 'final', 'video', 'menos', '5', 'min', 'experiencia', 'materia', 'tipo', 'saca', 'dos', 'semana', 'exagerar', 'parecer', 'pena', 'perdido', 'semestre', 'aprendizaje']"
875,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,84.482,1.0,2,Excelente profesor Si lo recomendaría,1.0,"['excelente', 'profesor', 'si', 'recomendar']"
876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,88.357,1.0,2,"NO LO RECOMIENDO... ME ENOJA PAGAR 22,000 PESOS PARAR UNA MATERIA EN LA QUE SOLAMENTE HE ASISTIDO UNA SOLA VEZ, Y SOLAMENTE NOS ASIGNA UN PROYECTO QUE DURA TODO EL SEMESTRE. FATAL NO LO RECOMIENDO... ME ENOJA PAGAR 22,000 PESOS PARAR UNA MATERIA EN LA QUE SOLAMENTE HE ASISTIDO UNA SOLA VEZ, Y SOLAMENTE NOS ASIGNA UN PROYECTO QUE DURA TODO EL SEMESTRE. FATAL",0.0,"['no', 'recomer', 'enojar', 'pagar', '22000', 'peso', 'parar', 'materia', 'solamente', 'asistir', 'solo', 'vez', 'solamente', 'asignar', 'proyecto', 'durar', 'semestre', 'fatal', 'no', 'recomer', 'enojar', 'pagar', '22000', 'peso', 'parar', 'materia', 'solamente', 'asistir', 'solo', 'vez', 'solamente', 'asignar', 'proyecto', 'durar', 'semestre', 'fatal']"
877,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,92.29,1.0,1,Tuvimos 4 clases en todo el semestre ,0.0,"['4', 'clase', 'semestre']"
878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,92.634,1.0,2,"Jamas No tiene ni idea de la materia, se le nota incómodo al darla incluso al hablar con los alumnos, no dio clase la mitad del semestre, dijo """"a partir de ahora ya no hay clase hay asesorias si me buscan"""" y cunado le pregunté dudas sobre el royecto final -porq no dio lineaminetos o indicaciones claras- me contestó """"noc hahah es la primera vez que doy esta clase"""" de verdad le vale!! Pésimo, de verdad me quedo enojada, perdí mi tiempo y dinero, esperaba muuucho mas de esta clase",0.0,"['jama', 'no', 'idea', 'materia', 'nota', 'incómodo', 'dar', 'él', 'incluso', 'hablar', 'alumno', 'no', 'dar', 'clase', 'mitad', 'semestre', 'decir', 'a', 'partir', 'ahora', 'no', 'clase', 'asesorio', 'si', 'buscar', 'cunado', 'preguntar', 'duda', 'royecto', 'final', 'porq', 'no', 'dar', 'lineamineto', 'indicación', 'claro', 'contestar', 'noc', 'hahah', 'primero', 'vez', 'dar', 'clase', 'verdad', 'valer', 'pésimo', 'verdad', 'quedar', 'enojado', 'perder', 'tiempo', 'dinero', 'esperar', 'muuucho', 'mas', 'clase']"
879,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.5,1.0,2,Buena disposición y flexibilidad con alumnos. Si lo recomiendo.,0.0,"['buen', 'disposición', 'flexibilidad', 'alumno', 'si', 'recomer']"
880,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,94.031,1.0,0, Es muy conocedor de su tema pero su clase se vuelve algo tediosa y aburrida.,0.0,"['conocedor', 'tema', 'clase', 'volver', 'tedioso', 'aburrido']"
881,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,85.108,1.0,1,Sabe bien su materia y la explica muy bien. ,1.0,"['saber', 'bien', 'materia', 'explicar', 'bien']"
882,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,89.242,1.0,1,"Se preocupa mucho en que realmente comprendamos los temas, dándonos la oportunidad de corregir los errores del proyecto y te da una asesoría muy profunda sobre los puntos que haz hecho mal y los que haz hecho bien. ",1.0,"['preocupar', 'realmente', 'comprender', 'tema', 'dar', 'yo', 'oportunidad', 'corregir', 'error', 'proyecto', 'dar', 'asesoría', 'profundo', 'punto', 'hacer', 'hecho', 'mal', 'hacer', 'hecho', 'bien']"
883,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,95.407,1.0,2,"Edgar sabe lo que hace y es muy bueno enseñando porque él mismo lo hace día a día, y tiene mucha paciencia y disposición con los alumnos. No sabe cómo atraer la atención de los jóvenes ni emocionarlos por la materia.",0.0,"['edgar', 'saber', 'hacer', 'buen', 'enseñar', 'mismo', 'hacer', 'día', 'día', 'mucho', 'paciencia', 'disposición', 'alumno', 'no', 'saber', 'cómo', 'atraer', 'atención', 'joven', 'emocionar', 'el', 'materia']"
884,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,92.447,1.0,1,"Sabe mucho sobre el tema y se nota que le gusta, gran profe. ",1.0,"['saber', 'tema', 'nota', 'gustar', 'gran', 'profe']"
885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,91.525,1.0,2,"Es muy buena persona No estoy seguro si es el contenido, o su dinámica, pero en un cierto punto del semestre (casi al iniciar, tristemente) la clase se siente súper lenta y de cero interés.",0.0,"['buen', 'persona', 'no', 'seguro', 'si', 'contenido', 'dinámico', 'cierto', 'punto', 'semestre', 'casi', 'iniciar', 'tristemente', 'clase', 'súper', 'lento', 'cero', 'interés']"
886,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,89.315,1.0,1,"Buena clase, temas muy claros y buen manejo de los proyectos. ",1.0,"['buen', 'clase', 'tema', 'claro', 'buen', 'manejo', 'proyecto']"
887,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,92.1,1.0,2,"Edgar sabe mucho del tema. Su clase fue una gran ventana al mundo corporativo, uno  poco explorado y misterioso para muchos comunicólogos. Me gustó muchísimo los ejemplos que nos dio, hay varios que me dejaron marcada. Disfruté vivir la comunicación desde otro ángulo que no fuera producción audiovisual y entender el impacto que puede tener en la industria. El problema más grande fue el interés que prestaba el resto de mis compañeros por la materia. Hubo una vez que por falta de asistentes, se canceló. Me considero una persona que aprecia y busca aprender y siento que Edgar perdió la paciencia con la actitud del grupo y muchas veces salimos muy temprano o no había clase por que nadie prestaba atención. Tal vez hace falta que él nos compartiera la pasión por el tema.",0.0,"['edgar', 'saber', 'tema', 'clase', 'gran', 'ventana', 'mundo', 'corporativo', 'explorar', 'misterioso', 'comunicólogo', 'gustar', 'muchísimo', 'ejemplo', 'dar', 'varios', 'dejar', 'marcado', 'disfrutar', 'vivir', 'comunicación', 'ángulo', 'no', 'producción', 'audiovisual', 'entender', 'impacto', 'poder', 'tener', 'industria', 'problema', 'grande', 'interés', 'prestar', 'resto', 'compañero', 'materia', 'vez', 'falta', 'asistente', 'cancelar', 'considerar', 'persona', 'apreciar', 'buscar', 'aprender', 'sentir', 'edgar', 'perder', 'paciencia', 'actitud', 'grupo', 'mucho', 'vez', 'salir', 'temprano', 'no', 'clase', 'nadie', 'prestar', 'atención', 'tal', 'vez', 'hacer', 'falta', 'compartir', 'pasión', 'tema']"
888,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,91.178,1.0,1,"Es un muy buen profesor, siempre transmitió confianza y tranquilidad, pero así mismo fue estricto. ",1.0,"['buen', 'profesor', 'siempre', 'transmitir', 'confianza', 'tranquilidad', 'así', 'mismo', 'estricto']"
889,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,86.297,1.0,1,Siempre atento a las dudas y resolución de estas ,1.0,"['siempre', 'atento', 'duda', 'resolución']"
890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,92.437,1.0,0," Sabe y explica bien, pero me parece que vemos demasiadas diapositivas por clase, sin entrar a fondo en nada. El grupo constantemente está distraído .",0.0,"['saber', 'explicar', 'bien', 'parecer', 'ver', 'demasiado', 'diapositiva', 'clase', 'entrar', 'fondo', 'nada', 'grupo', 'constantemente', 'distraído']"
891,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,88.658,1.0,1,Es muy agradable y se nota que sabe de lo que habla ,1.0,"['agradable', 'nota', 'saber', 'hablar']"
892,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,88.09,1.0,1,buen profesor ,0.0,"['buen', 'profesor']"
893,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,95.407,1.0,2,"En esta materia, Edgar es un gran mentor y nos orientaba a buscar las mejores maneras de conseguir lo que necesitábamos. No tiene una estructura clara para el trabajo de la clase, no estimula la participación de los equipos y que nadie esté en la misma página ni interesado, lo vuelve un conflicto.",0.0,"['materia', 'edgar', 'gran', 'mentor', 'orentar', 'buscar', 'mejor', 'manera', 'conseguir', 'necesitar', 'no', 'estructura', 'claro', 'trabajo', 'clase', 'no', 'estimular', 'participación', 'equipo', 'nadie', 'mismo', 'página', 'interesado', 'volver', 'conflicto']"
894,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,91.525,1.0,2,"Es muy buena persona No estoy seguro si es el contenido, o su dinámica, pero en un cierto punto del semestre (casi al iniciar, tristemente) la clase se siente súper lenta y de cero interés.",0.0,"['buen', 'persona', 'no', 'seguro', 'si', 'contenido', 'dinámico', 'cierto', 'punto', 'semestre', 'casi', 'iniciar', 'tristemente', 'clase', 'súper', 'lento', 'cero', 'interés']"
895,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,89.315,1.0,1,"Buena clase, temas muy claros y buen manejo de los proyectos. ",1.0,"['buen', 'clase', 'tema', 'claro', 'buen', 'manejo', 'proyecto']"
896,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,86.297,1.0,1,Siempre atento a las dudas y resolución de estas ,1.0,"['siempre', 'atento', 'duda', 'resolución']"
897,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,88.658,1.0,1,Es muy agradable y se nota que sabe de lo que habla ,1.0,"['agradable', 'nota', 'saber', 'hablar']"
898,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,93.54,1.0,1,Por su experiencia ,1.0,['experiencia']
899,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1,78.0,1.0,1,"Profesores con amplios conocimientos, los dos hacen la clase muy dinámica y explican muy bien los temas. Otra cosa es que este difícil la clase y que la guía semestral de estudio sea un reto con lecturas y quizzes 3-4 veces por mes + tareas y actividades. Muy buenos profesores. ",1.0,"['profesor', 'amplio', 'conocimiento', 'dos', 'hacer', 'clase', 'dinámico', 'explicar', 'bien', 'tema', 'cosa', 'difícil', 'clase', 'guía', 'semestral', 'estudio', 'reto', 'lectura', 'quizze', '34', 'vez', 'mes', 'tarea', 'actividad', 'buen', 'profesor']"
900,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,86.903,1.0,1,"muchísima experiencia, tiene disponibilidad para dudas y muy bueno explicando ",1.0,"['muchísimo', 'experiencia', 'disponibilidad', 'duda', 'buen', 'explicar']"
901,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,85.883,1.0,1,Conoce demasiado bien el tema y se nota en la clase. ,1.0,"['conocer', 'demasiado', 'bien', 'tema', 'nota', 'clase']"
902,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,92.851,1.0,1,Porque está disponible para darnos asesorías y explicarnos lo que no nos quedó claro de las clases y siempre tiene la mejor disposición para ello. ,1.0,"['disponible', 'dar', 'yo', 'asesoría', 'explicar', 'yo', 'no', 'quedar', 'claro', 'clase', 'siempre', 'mejor', 'disposición', 'él']"
903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,95.166,1.0,2,"estan muy pesadas las clases sin embargo aprendes bastante, y tienen mucha experiencia que compartir las clases son demasiado cansadas y super intensas",0.0,"['estar', 'pesado', 'clase', 'embargo', 'aprender', 'bastante', 'mucho', 'experiencia', 'compartir', 'clase', 'demasiado', 'cansado', 'super', 'intenso']"
